"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"P01570","IFN14_HUMAN","hsa:3448","hsa05320","Autoimmune thyroid disease - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04217","Necroptosis - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05164","Influenza A - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa05162","Measles - Homo sapiens (human)"
"P01570","IFN14_HUMAN","hsa:3448","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"Q6Q8B3","MO2R2_HUMAN","hsa:344807","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"Q6ZVX9","PAQR9_HUMAN","hsa:344838","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04217","Necroptosis - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05162","Measles - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05152","Tuberculosis - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05161","Hepatitis B - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05160","Hepatitis C - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05320","Autoimmune thyroid disease - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P05015","IFN16_HUMAN","hsa:3449","hsa05164","Influenza A - Homo sapiens (human)"
"P02656","APOC3_HUMAN","hsa:345","hsa03320","PPAR signaling pathway - Homo sapiens (human)"
"P02656","APOC3_HUMAN","hsa:345","hsa04979","Cholesterol metabolism - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05162","Measles - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04217","Necroptosis - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05320","Autoimmune thyroid disease - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05152","Tuberculosis - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05161","Hepatitis B - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05164","Influenza A - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05160","Hepatitis C - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P01571","IFN17_HUMAN","hsa:3451","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05320","Autoimmune thyroid disease - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05160","Hepatitis C - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05164","Influenza A - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05152","Tuberculosis - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05161","Hepatitis B - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04217","Necroptosis - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa05162","Measles - Homo sapiens (human)"
"P01568","IFN21_HUMAN","hsa:3452","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05164","Influenza A - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05161","Hepatitis B - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05162","Measles - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04217","Necroptosis - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P17181","INAR1_HUMAN","hsa:3454","hsa05160","Hepatitis C - Homo sapiens (human)"
"P60673","PROF3_HUMAN","hsa:345456","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P60673","PROF3_HUMAN","hsa:345456","hsa05132","Salmonella infection - Homo sapiens (human)"
"P60673","PROF3_HUMAN","hsa:345456","hsa04015","Rap1 signaling pathway - Homo sapiens (human)"
"P60673","PROF3_HUMAN","hsa:345456","hsa05131","Shigellosis - Homo sapiens (human)"
"P60673","PROF3_HUMAN","hsa:345456","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"B4DU55","ZN879_HUMAN","hsa:345462","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04217","Necroptosis - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05160","Hepatitis C - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05164","Influenza A - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa05162","Measles - Homo sapiens (human)"
"P48551","INAR2_HUMAN","hsa:3455","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04217","Necroptosis - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04668","TNF signaling pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05160","Hepatitis C - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05161","Hepatitis B - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05162","Measles - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05135","Yersinia infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05131","Shigellosis - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05164","Influenza A - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05142","Chagas disease - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa05152","Tuberculosis - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P01574","IFNB_HUMAN","hsa:3456","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"A1A4Y4","IRGM_HUMAN","hsa:345611","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"A1A4Y4","IRGM_HUMAN","hsa:345611","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05143","African trypanosomiasis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04940","Type I diabetes mellitus - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa03050","Proteasome - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05164","Influenza A - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05142","Chagas disease - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05140","Leishmaniasis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04350","TGF-beta signaling pathway - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04659","Th17 cell differentiation - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05160","Hepatitis C - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04612","Antigen processing and presentation - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05152","Tuberculosis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05332","Graft-versus-host disease - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04657","IL-17 signaling pathway - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04217","Necroptosis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05330","Allograft rejection - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05146","Amoebiasis - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05321","Inflammatory bowel disease - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05144","Malaria - Homo sapiens (human)"
"P01579","IFNG_HUMAN","hsa:3458","hsa05323","Rheumatoid arthritis - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05142","Chagas disease - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05164","Influenza A - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05152","Tuberculosis - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04659","Th17 cell differentiation - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05321","Inflammatory bowel disease - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa05140","Leishmaniasis - Homo sapiens (human)"
"P15260","INGR1_HUMAN","hsa:3459","hsa04217","Necroptosis - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05140","Leishmaniasis - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04217","Necroptosis - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05321","Inflammatory bowel disease - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05164","Influenza A - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05142","Chagas disease - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa04659","Th17 cell differentiation - Homo sapiens (human)"
"P38484","INGR2_HUMAN","hsa:3460","hsa05152","Tuberculosis - Homo sapiens (human)"
"Q9NU63","ZFP57_HUMAN","hsa:346171","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"Q8N148","OR6V1_HUMAN","hsa:346517","hsa04740","Olfactory transduction - Homo sapiens (human)"
"Q8NGT7","O2A12_HUMAN","hsa:346525","hsa04740","Olfactory transduction - Homo sapiens (human)"
"Q8NGT9","OR2A1_HUMAN","hsa:346528","hsa04740","Olfactory transduction - Homo sapiens (human)"
"A8MTJ3","GNAT3_HUMAN","hsa:346562","hsa04742","Taste transduction - Homo sapiens (human)"
"A8MTJ3","GNAT3_HUMAN","hsa:346562","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)"
"Q86VF5","MOGT3_HUMAN","hsa:346606","hsa04975","Fat digestion and absorption - Homo sapiens (human)"
"Q86VF5","MOGT3_HUMAN","hsa:346606","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q86VF5","MOGT3_HUMAN","hsa:346606","hsa00561","Glycerolipid metabolism - Homo sapiens (human)"
"P05000","IFNW1_HUMAN","hsa:3467","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P05000","IFNW1_HUMAN","hsa:3467","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P05000","IFNW1_HUMAN","hsa:3467","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P83859","OX26_HUMAN","hsa:347148","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"Q8NGS3","OR1J1_HUMAN","hsa:347168","hsa04740","Olfactory transduction - Homo sapiens (human)"
"Q8NGR6","OR1B1_HUMAN","hsa:347169","hsa04740","Olfactory transduction - Homo sapiens (human)"
"Q5T7B8","KIF24_HUMAN","hsa:347240","hsa04814","Motor proteins - Homo sapiens (human)"
"P51508","ZNF81_HUMAN","hsa:347344","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P0DKB6","MPC1L_HUMAN","hsa:347411","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)"
"Q8NG92","O13H1_HUMAN","hsa:347468","hsa04740","Olfactory transduction - Homo sapiens (human)"
"P78318","IGBP1_HUMAN","hsa:3476","hsa04140","Autophagy - animal - Homo sapiens (human)"
"P78318","IGBP1_HUMAN","hsa:3476","hsa04136","Autophagy - other - Homo sapiens (human)"
"Q3ZCM7","TBB8_HUMAN","hsa:347688","hsa05020","Prion disease - Homo sapiens (human)"
"Q3ZCM7","TBB8_HUMAN","hsa:347688","hsa05012","Parkinson disease - Homo sapiens (human)"
"Q3ZCM7","TBB8_HUMAN","hsa:347688","hsa04145","Phagosome - Homo sapiens (human)"
